That loud bang? Tee hee~ You were gone for so long I was getting bored so I let a shot loose~	It's so much fun to fire my gun~!
You can honestly skip missions you'd rather not take on.	On the topic of completing missions does it even affect the war situation?
There's a letter for you. Assuming it's no private matter you don't mind if I open it do you?	Triumphant once again yes? It's written all over your face.
I've yet to hit my own limits!	Am I out of my depth?!
All shall bow before my might!	You won't break my spirit so easily!
Cavour always stresses the importance of courtesy and diplomatic discourse but I believe in simply speaking one's mind. Doesn't it sound dreadful to obsess over some idea of formality?	A little bit of harsh discipline is the right medicine for slouches who can't obey orders. It's not that simple? Well I thought I was making a good suggestion
A little bird told me you're free and I've got two tickets to the opera so what do you say? I'd say you're due for something you haven't experienced before.	The romantic vacation I booked was all for nothing With who? With you shouldn't that be obvious?!  Just ask me next time? But I booked it just for you in the first place F-fine I will
Have faith in your decisions. You are just.	Valentine's traditions aside I can give you some chocolate-themed health and dietary advice. For example you can make a nutritious sports smoothie using chocolate and other ingredients. You should try some when I'm done.
Save me your thoughts about how good I look in an apron – I'm only concerned with your opinion on the taste! Tell it to me straight: do you like my Valentine's chocolate? If you say no it understandably would hurt my feelings	Cavour was saying this silly thing about giving more chocolate as your love grows. Don't you find that odd?! I mean I only have more chocolate for you this year because I happened to cook twice as much! Whether my love has grown or not isn't of any consequence right now!
The treadmill is free right now. Do use it if you plan to work out.	Want me to make a training plan for you?  Cesare's training methods send nutrients to your muscles and away from the brain? Did Cavour really say that?!
Inaction saps the vigor of the mind Who said that again?	Jogging courses fat-burning courses rolling hills courses Is it really this complicated? I'll just start with whichever seems the toughest.
If you feel stressed out just let it all out on that sandbag over there. I can attest that it does wonders for the mood.	What was that for?! Don't ignore me answer!
Here take this! Don't forget to rehydrate.	Tired already? For goodness' sake I thought you'd be more reliable than this. Don't go burning all your energy at once we still have a whole day of recreation ahead of us.
Warspite's taking part in the beach volleyball tournament? You should've told me so sooner!	Trento and Pola are out for you so you came here to lie low didn't you? No?
I do like this bikini though it doesn't quite match up to Veneto's.	Surely you know what consequences await you for doing that.
Want some ice with your Sardegnian liqueur? It's best downed in one gulp when it's this cold.	Are you charmed by my prowess in battle or just me? Haha~
What are you standing there all stiff for? Make yourself comfortable. I'm not gonna punish you for it. You're not the type who fusses over a noble's manners are you?	If what you're doing isn't hugely important just wing it. If you mess up someone will come and fix it.
Obbedisco! Just tell me what you need.	Well I'll be damned.
We've got new missions. Time to do what you signed up for.	Mission complete Which is to say you've performed your duty as a dignitary.
A letter? Open and see what it says.	Oh you're back. Go ahead and take a seat. What for? The after-action review obviously. Were you expecting something else?
Hey you completed a commission. You should remember that even if I forgot.	Pretty good. Nothing to complain about and much to love. Like my new firepower.
Let's get this done in a flash.	I've won. My name is light cruiser Giuseppe Garibaldi. Easy to remember right?
Hmph so you got us good this time. I'll be back.	Here's what I can REALLY do!
Knock it off!	I'll follow your orders no problem but please don't demand more of me than that. It's just easier for us both that way. Besides you don't like being a slave to formality like Abruzzi do you?
Leading and protecting your friends is what's important not petty etiquette or manners. I've known that since day one. Heck I'm protecting you right now Well in my own way.	Can't you take it easy at least for today? You have all these supportive girls by your side – rely on them for once. Think of it like this: I'll never be able to fulfill my duty as a dignitary of protecting you if you're always working around the clock.
I'm guessing you want me to look after you forever and ever? You got it. Simply always being there for you is a total breeze when you're Abruzzi's sister.	You know the drill – we must again strive to spread Sardegna's glory. Heehee.
Not trying to throw any shade here but can you really handle standing up for so long? Stop fretting over appearances and have a seat. Alternatively go ahead and punish me for being too lax. Just kidding	How about a Sardegnian signature drink on your afternoon break? It'll reinvigorate you I promise. Heehee.
Look you can honestly just wing it if the task's not important. Didn't I tell you someone will fix any errors you make? Mainly me your secretary.	Your bidding is my command and whatnot.
No way you actually just touched me	Have a seat. I'll go get you a quick meal so take the chance to get comfy before it's time for the review.
Commission complete. Do you actually remember when you sent them out?	You're all under my protection!
It took getting through a storm to finally clock in eh?	Both the white and black swan are meant to be played by the same person right? Doesn't that make Roma and me rivals?
Da Vinci's the kind of girl who really gets into her role unlike me. Good for her if she enjoys it. Me I just can't do it.	Is Abruzzi watching me? Aw crap then I'll have to do hardcore practice or she'll chew me out. She should play a role herself if it's so damn important
Will you swear your love to me? Heehee~	It's no big deal but something feels off about this
You've got new missions. Wonder if one of them is like make a lovers' pact and you'll be rewarded or something?	A dignitary never goes back on their promise. Mission complete.
Watching me dance ballet is fine and all but I think it's time you do your after-action review. People are waiting you know.	Welcome back Master. I've prepared tea.
Never thought the story would turn out like this! Cannot wait for next week's issue Huh?! M-Master! Ahem! How may I help you?	Newcastle ye ask? She's like a big sister and that's all I have to say to you nothing else!
Sheffy's got a sharp tongue but really she's a sweet lassie.	You wouldn't happen to like manga or? N-never mind. Forget I asked.
You have something for me?	Ah?! I-I must be going!
A new mission is here. Please check it soon.	The rewards are here. I'll put 'em away for ye.
Looks like we got new mail. I'll grab it.	That'll do. Take a rest now.
The commission fleet has returned. Please remember to welcome them back.	Aye. I shall redouble my efforts.
Flagship is it? I I can do this!	Phew That'd be enough for ye now eh?
Have to think on that one Don't wanna lose again.	Be composed and be graceful!
thathat's it?	Would you please be so kind as to maintain a distance of at least three metres from my person so that I may properly carry out my duties as a maid Master?
You should rest if you're feeling tired Th-think about those of us working for you.	Master I've brought you a change of fresh white linens You'd prefer green like the color of my eyes? I I see
You'd like to see me in my casual attire? D-didn't you say I'd look cute in anything? I'll leave it to your imagination then~	I made your bed warmed your sheets and ye ended up working all night anyway Oh no I'm not mad in the slightest. Hard work is to be praised after all~
And so I thank God for bestowing upon me the gift of our meeting And we're done eh? Time to go home? Huh? S-seal the vow with a k-kiss?! B-but I!	Master do you know what day it is today? Erm do ye now Well I made ye some chocolate here! Take it already would ye?
Morning to ye Master. Before we get to it today I was thinki– I mean hoping you would like some Valentine's chocolate I-if it's such a pain I could feed ye I suppose.	Are ye really going to spend the day at the academy and not your office? Nah I'm not complaining or nothing of course not. I was just thinking that since it's Valentine's Day and there's nothing on your schedule today ye might be On second thought never mind! (What am I to do now? I left my chocolate on the desk!)
Your stomach can't fit anymore? Can't fault ye. When you're loved by everyone of course ye get lots of chocolates Sh-share it? Master are ye suggesting– Omph?! Goodness gracious	Y-ye said ye wanted ta see me wear something different so But this is not cosplay or somesuch! I do actually go to school! D-do ye like it?
Good to see you back. I've only just got home from school meself. Oh erm the tea just a moment.	Enterprise? I know her. We fought together at the Bay of Biscay eh? Huh? There's another Enterprise? I-I knew that!
What's for lunch? How's this lunchbox here sound to ye? Just a little something I made meself	That Z23 from the Iron Blood's got a talent for teaching. Teacher or no. Not that I need the help.
Borrowed this one from Ranger. Gotta finish it soon. It's the sequel to a story I've been waiting for.	Ye want ta watch me doing my club work? Um well ye could say I'm in the Go Home Club
!	Commission team's back. I'll go get 'em.
Today is a good day. Good weather puts you in a good mood to get work done!	Expect great things for me for I am Glorious! Of of course! I'll be your glory forever!
Ardent and Acasta did the best they could but I	I'll be more prudent in the future. Only then can I avoid meeting disaster again!
Any guidance?	Rest up and then finish your missions in one go!
I'll put the tea here Mail? Ah yes! There's new mail for you!	Thank you but power alone is not enough to win
Search and destroy!	A glorious triumph!
Next time I'll scout out the enemy before we attack!	May victory and glory be ours hopefully!
Sm- smokescreen!	You can't be too careful in war That being said
Ark Royal said that this day is one that both children and adults alike can enjoy. In other words it is a day where you can gather the little destroyers and make merry together right? It doesn't sound quite right to me but I would not mind being invited to the gathering as well. Oh th-that's fine with you?	When I put on this uniform my mood seems to lighten up compared to usual
Are you talking about Ark Royal? Do you not think that it is appropriate for us adults to monitor the growth of our Destroyer sisters even off the battlefield?	I bought this outfit because I thought it looked gorgeous but then this happened Wh-what do you mean I can just leave it like this?
The scent of plums wafting upon the evening breeze is so calming Oh no I still have to finish my secretary duties!	You don't want me catching a cold is it? I appreciate your concern.
B-but the glory of the Royal Navy (blushes)	The hot water is over here Oh the mail! Um I'm so sorry I could've sworn the mail was right there
I must gain a better grasp of the situation on the battlefield.	Punctuality is not a virtue it is rather a duty. Master do bear that in mind.
If you have the time to gape at working maids you have the time to do your own work. Master.	More trouble from the Royal Maids today Belfast do look after this troop of clumsy louts.
That Fiji is always buying cosmetics clothes and the like You must not learn from her Master. Life is to be lived in moderation.	A maid has a maid's work the master has the master's. The maids serve the master while the master serves everyone. This is the way of the world.
Do you need something of me? As your maid Master I will do what I can to satisfy your requests above and beyond our typical responsibilities.	Take a seat over there. I am going to educate you on the proper way to treat a lady.
You have as yet uncompleted tasks I will continue to remind you until all of your missions have been completed.	You have uncollected mission rewards. If you would rather I collect them for you simply direct me to do so.
Do check your mail If you would prefer I not remind you you need only check it sooner.	Welcome home Master. Have some tea. Now then I must ask you were fully committed to your duties during the sortie yes?
You should check on the commission team Master. Do consider how it may affect their assessment of you.	Excellent choice. Now if you could also strengthen some of the other girls as well I'd be delighted.
Please check your remaining ammunition stocks.	This is but a trifling victory. Master should you be satisfied with such triviality I would find that rather troubling.
I beg your pardon Master. I have failed you.	All for our master.
This is not going according to plan!	I do not speak to things.
Everyone makes mistakes. But I will use my experience to reduce the opportunities my master has to make such mistakes. Do be aware.	Master you must keep a healthy balanced diet. If you find it troublesome I can cook your meals for you. Such is a maid's duty after all.
Master you must be mindful of your comportment around women particularly the way you touch and handle them If you find this challenging I am willing to practice with you. Ahem now then	Master we must improve your daily habits if we are to raise your work efficiency If you would like Master I could take care of- Rather I would be happy to stay with you.
Master you need not resort to such methods to keep me by your side But if this is indeed your wish I Gloucester am happy to oblige!	Preparing and delivering chocolate to Master is the role of a Maid as receiving chocolates is the role of a Master. I made sure to package and prepare as many chocolates as I could so I wouldn't fail to deliver some to you. Please confirm your receipt Master.
Master if I may I'd like to lecture you on the etiquette for receiving chocolates. Not only is handling the chocolate carelessly rude it will only serve to hurt the feelings of the one giving the chocolate. Allow me to be your first practice partner.	It is entirely for you to decide the time and place I'll give you my chocolate Master. Not only that – today I will follow your every last order without fault I-I must say I'm a little excited about that
Master you are already the paragon of excellence for which I am extremely proud. But worry not Master in order to ensure that you are not at risk of making any mistakes please allow me to handle *all* your affairs.	Gloucester light cruiser of the Royal Maids at your service for the Spring Festival You say I look displeased? I beg your pardon it's just Such holidays are in fact quite busy for the Maids. We have much on our minds. It is none of your concern.
Master how is your work coming along? Let's avoid having you at the office for the holiday.	The floor is filthy again? Oh those girls I told them a thousand times to wipe their dirty shoes before coming inside
Master you should find a bit of time to spend with the girls. Don't forget those packets of New Year money.	The Royal Maids are preparing tonight's banquet. As long as Belfast is there I don't think they will have any issues Actually I think I will go take a look after all
Master it's impolite to stare at a lady maid or otherwise.	We'll have to shackle the master until the end of the festival I'm afraid
The port is all done up for the festival. But I get a headache when I think about having to put it back as it was	My duty is to support my big sister who is always charging too far ahead. Admittedly it gets a little irritating at times.
You mustn't put off until tomorrow what you can do today. Please take that to heart.	One forgets the cruelty of war after being at peace for too long. The opposite is true as well isn't it?
Looking back at it it's unbelievable that I would mistake that prideful princess as an old-fashioned knight.	Isn't it amazing how different people can come to different conclusions about the same topic?
A mission? Let me do some planning for you	Rewards distributed. Please accept them when you have a moment.
Welcome back. Please take it easy for a while.	A commission has been completed! Care to inspect the results?
It's fine as long as you haven't let power cloud your judgement	Truth only exists within the guns' range.
Sorry this is war. There's no room for mercy.	I let my guard down
Now you're in range!	All ships remember to stay alert!
Is it urgent? I prefer simple and effective forms of communication.	The present flies by like an arrow but the future always arrives too late. I hope that one day I will be able to see the future that you and I create.
A promise huh? Long ago I would have despised the notion of being tied down to emotions but it doesn't seem so bad now.	I've finished my chocolate sampling and studied all the available data on your emotions – and mine of course – in preparation for today. If there's one element missing it would have to be You think I've done enough? I beg to differ! I've not achieved perfection yet.
At first I was too embarrassed to wear something like this but I went along with it and after wearing it for a while I must say I'm starting to see things in a different light	If only my sister were here Now if we had some sort of pumpkin-smashing gunnery competition that would have gotten her attention.
This holiday certainly is well suited to us Ugly Sisters isn't it?	My tail? Oh it just came with the costume Still I'd prefer if you didn't touch it.
While I haven't prepared any candy I do have a treat for you to enjoy. Would you like to try? I'm afraid there may be some pain involved Hehehe	You say you see ghosts and goblins all around me?  I think you need a break. Getting into the Halloween spirit is all well and good but you can't overdo it.
The black goat's horn has already sounded. Quell your anxiety and wait at ease.	If gods truly exist in this world let us begin our slaughter with them.
I prefer the high ground because I can see everything everything that shall be destroyed	Easy come easy go Aren't things like that better off not existing in the first place?
Life is akin to playing cards with a stacked deck. Doesn't it make you want to smash the entire table?	I despise everything.
Quite brave aren't you? As expected of the one I chose.	Is the person who gave you this mission really who you want to fight for?
Rewards take them away.	Treasure the time you have to speak with your loved ones for that time is about to draw to an end.
All your fights all your struggles are nothing more than fodder for the End.	Ah so they have returned Just seeing those faces filled with joy
Ah if only strength alone was enough to determine everything.	Let us begin our symphony of destruction.
My enemies belong in their graves.	Next time I shall grant you despair even worse than death.
Die Funebre!	The smell of steel and blood
You again?	Ahh so sweet. Sweet things cannot last for long. The only thing that endures forever is ice-cold hatred.
Does prayer really work? Will God ever respond? Nein. Gods are called as such because they are merciless.	I have never been one to believe in fate but if meeting you was also predestined Hmm How ironic. For the gods to have given me the worst past but also the best future what purpose does my hatred then serve?
As long as you are here the world does not feel so insipid and detestable. Rest easy; even if the world was to become your enemy I would happily fight by your side. As a matter of fact I eagerly await this day.	Oh? Have you finally decided to make the entire world your enemy? What? You just want to be with me? Hmph very well. Eradicating everything that stands in our way doesn't sound bad either.
Though this custom of expressing your feelings with gifts is utterly insipid I suppose there is some entertainment to be derived. I prepared a unique gift for you so do enjoy it.	What you seek to do is neither destruction nor stagnations but the creation of a peaceful future. As a part of your plans I have no reason to deny you succor. Allow me to bear the weight of your responsibilities so that you may indulge yourself in the sweet illusion of happiness.
I absolutely despise Valentine's Day. Yes the brutal chaos hidden in the false pretense of peace and the forcible ways people push one's own agenda upon others. In much the same way I was also taken up by the atmosphere and was caught up in the making of a gift for you. .I'm very moved by your capability in being able to consider these clownish antics lovable.	Mock me if you must. For all my talk of loathing this world I came to embrace this peace to relish it. As I am now a heart fulfilled I can see that you may well be my opposite. Because you love this world so much that is why you seek to change it. Regardless all that matters now is that I spend each moment of my life with you.
In honor of this peace we enjoy I must pay respect to the future you're trying to create. This means I cannot simply loathe everything – rather I must make steps towards creation. However the path towards it proved far more precipitous than I imagined What I mean to say is well making chocolate is a difficult task.	So the Second Movement is a Lento of the summer and the sea? So be it Since we will arrive at the Finale eventually I suppose I can enjoy this moment of fleeting peace with you.
Didn't we agree to go to the beach? Where were you?	Now that I think about it other than forcing me to wear this skimpy bit of fabric what else is this summer season even for?
Is there a nice vantage point on the beach to sit at? There isn't? Oh well	I only wore this clothing because you told me to. If you didn't come to the beach with me I'd be rather upset.
Is it time to depart? Wait a moment these shoes are a bit hard to put on Come help me out for a second	You've got lots of work to do. Like that huge stack of papers on your desk.
What are you ogling me for? Are you some sort of creep?	One whack with this thing dispatches any and all bugs and creeps. Mm that's all.
Slacking on the job huh Maybe I'll tell Gromky about this.	You need something?
Th-that confirms it you're a creep	Cut it out. My hat's gonna fall off.
That's a whole lot of unfinished missions	Mission complete. You know the drill claim the rewards. Mm that's all.
Check your mail yadda yadda. If you don't I'll just throw it away. Mm that's all.	Here some cookies Gromky made. As your reward for a job well done.
Commission team's come back. I kind of expected that you knew that already.	Thanks for making me stronger. Yeah that's all.
I'm good on fuel. Only thing left to do is dispatch the enemy!	That takes care of the enemies. I guess that's all.
Ugh That was a pretty garbage battle	Out of my way.
I've been hurt. Mm that's all	Why exactly are you still here?
I've always got my eyes on you. Mm that's all.	You might fool Gromky but you can't fool me. If I catch you doing anything questionable I won't hesitate to whack you with this thing. Mm that'll be all.
You're awfully good at putting on faces. Unless you're actually an honest decent person after all? I guess I'll give you the benefit of the doubt for now. Mm that'll be all.	All right you're a decent person I'll give you that. Huh? You want me to be with you forever? Ummmm I-I need to think about that's all
Valentine's chocolate for you. Mm that's all. What is it weird to show my gratitude? Well I am and that's why I'm giving you it. Mm that's really all	Need something? Yeah I remember that it's Valentine's. Here – you deserve it for all your hard work. I was gonna give you it after you finished everything else but you ran into me before that. Mm that's all.
You've got all this work to do before the end of the day? I guess we just have to make a miracle happen	What are you ogling me for? I don't see what you get out of this
You always drink tea with me so why do you leave all the cookies to me? You'd rather I eat all I want? Huh I see	Uhh woaaaahhhhh
Are you ignoring all these missions hoping they'll go away? Yikes	You've earned three cookies for today's sorties. Mm that'll be all. Now say aah.
Next time do your job and command properly.	Wh-who gave you the right to just barge in? I did? Huh. Well seeing as you're here I guess we could read a book together. Mm that's all.
I got up to this part just the other day. Time to read the rest. Mm that's all.	Gromky's looking for me? Ugh I don't wanna go outside. But I'd feel bad about telling her to buzz off and pretending to be sick would worry her Hrmmm
If you wanna lounge around do it over there. Mm that's all.	Mmmh *yaaaaawn* Huh?! Oh no don't tell me I dozed off You didn't see anything got it? I mean of course you didn't!
Retivy I mean Tai Yuan and I shared our recommended book lists. It turns out we've got pretty similar tastes. Heheh.	Want me to read aloud for you or?
I-I knew it! You are a creep!	You could fill a whole book with all these unfinished mission drafts
There's a letter for you. Can I keep the stamp? Mm thanks.	Woah! Comrade you sure are early today! You know you can get a bit more rest if you'd like
Eh? What's wrong Comrade? Why are you staring at me like that Did I do something weird?	For troublesome issues let us all gather to face it together! That's the way we do it at the Northern Parliament after all!
Hehe Comrade did you also want to play with my little buddy?	Let's start with the easier missions! Here I'll help out too!
Mission complete! Unity is strength!	Here are some letters! Is there anything you were looking forward to?
Nothing's better than some blini to fill up your weary and hungry belly! Which would you like honey or jam?	They're coming back with some precious supplies over there!
As long as I can be of more use to everyone!	All our powers combined into one!
It's all thanks to everyone's hard work!	Owww I didn't think the enemy would be this organized
Take this! Unity is strength!	T-There's a crack in the rigging?!
Heyy! You can't get up yet! Didn't I tell you to get more rest?	Why are you staring at me like that? Ah! Did you want me to pat your head! Huh? That's not it?
You've worked real hard haven't you? Good job good job~!	Comrade! The morning is already here! Look how high the sun is in the sky!! C'mon a wonderful day is calling to us~!!
Hey Snezhok! Don't just sit there in the room and play games all day! Come on get a move on it will you?	This paper crane is supposed to be Reshitelny Chang Chun was the one who taught me how to make these! Hehe~
You want to know if I'm cold right now? I'm totally fine! Look the weather's so nice right now!	I don't hate it when you stroke my hair so Hold on you're doing it too roughly!
Wow look at that cutie! No not me! The one over there!	I've got plenty of pictures of Sara. 800 bucks a print!
Aaah that tickles~! I can't keep the camera straight~	The mission area is so pretty~ C'mon let's go take some photos!
The rewards are here~! Now we can buy new some film!	I need to develop these photos~
The girls who went out on a commission are back. I wonder how the photos I asked for turned out?	Now I can snap even more photos of Sara!
You over there! Strike a pose! I'm about to shoot~!	Dammit~ I lost focus!
This is for Sara! Haiyah!	You don't get to look at pictures of Sara anymore!
Ah You don't want to hear about Sara? You want to know more about me? Eh um. Ah! This is so embarrassing!	I present to you: the Gridley-Certified 1:7 Scale Sara Chocolate Ice Cream Model! Why ice cream? What's wrong with that? Chocolate ice cream counts as chocolate too! Why's that the first thing you noticed anyway?! Are you not amazed with how detailed Sara is?
Heehee! Behold: Gridley-Certified Sara's Greatest Moments Deluxe Edition with chocolate! Featuring never-before-seen photos of our goddess Sara! There's photos with you in there too. Enjoy the chocolate while you admire the photos~	Christmas special edition Saratoga photos one thousand dollars each! Guhehe~ my fangirl power level increases during the holiday season!
What's in this bag? Guhehe~ an album of premium Saratoga photos! As long as I have this she will always be at my side!	Uwaah! Don't take any pictures!
Those Four Unbreakables are a cool bunch. I wish I could join them but that's not possible 'cause that would ruin the naming convention. Very unfortunate.	I don't like foxes or invaders 'cause they both try to take my home from me. Once they show up you must drive them away.
кролик bites when it gets angry. Well not so much bite as slice I guess.	She who does not work neither shall she eat seems to be the rule here. With that in mind we should finish these missions now so we may drink tomorrow.
I much prefer the Northern Parliament's drinks!	I dunno what to say. Let's go with Ураааа!
Blahh I've had a few drinks too many	кролик грызть! (Sic' em Królik!)
I haven't had enough to drink	Everyone tells me that is getting food from strange people is one thing but making strangers *into* food is not okay.
How does the milk cocoa taste? Do you like it? Then my handmade chocolate was a success Hm? Yeah I just mixed the chocolate in this cocoa.	Hold on a second. Humph Alright I welcome you to my abode The Manjuu looks nervous? Why's that?
Drinking from a can doesn't feel the same	The ball and chain? It doesn't weigh much. See? Oh sorry for startling you
I don't have my кролик so I'll have to use this ball and chain.	It's warm here compared to my motherland's waters. I can drink while wearing little clothing and still be fine. *glug glug*
Hmm If I tweak Królik around a bit like this But it'll probably be a problem if I don't finish this in one go Guess I'll think about it while I eat. Mhm.	Królik is taking the day off. It'll be stronger the next time you see it. Trust me.
Warm drinks are nice.	Laffey give me your rabbit ears for a second. Let's see how this looks Hmm It sort of fits but not really
Eat as many blini as you want.	Do you want to give Królik a swing?
Our shift starts now. Królik Pirožkí Manjuus – form up! Let us realize our Manjuu comrades' dreams!	Time to get to work Pirožkí. Roar!
Akashi made these Manjuu combat robots? Mwahahah. I guess even the bourgeois cat has her useful moments I appreciate the sponsorship.	Kent's scones are so good I'll take those as today's payment please.
Show me what you can do Porta-Królik.	Here Pirožkí. Food.
Don't tempt fate or you'll see Królik's bad side. Mwahahah	Avrora? Never mind – it's the commission team. They're back.
Time for action! Uraaaa!	I can keep this up a while longer.
Strong green tea is almost as good as hot chocolate. It sucks I can't chug it since this cup is so tiny.	Gremyashchy and I left our weapons at Gromky's place for safekeeping. She said it's dangerous to walk around with them out.
This fake plant looks nice Hm? It's not fake it's real?	*gulp gulp* Pfahh! Ahh I'm coming back to life Oh need to give myself a little splash Urgh now I spilled my borscht
*gulp gulp* Pfahh! The more I drink the hotter it gets Must be because I'm drinking HOT chocolate. Makes sense	I'm getting dizzy again
That's odd I haven't even cracked open the vodka	We'll take a cold bath after the mission? Okay. Be quick.
I hope Gromky's team comes back soon I'm going to melt soon	Khorosho. But now my drink has gone warm I can't drink this!
My whole world is spinning	Mornin'. Oh you're already here? Aren't you the real diligent type
Ya need me to tidy up around here? Sure thing. Then if you'd please leave the office for around fifteen minutes	*Yaaaaawn* I'm beat Having Myoukou lecture me first thing in the morning then having Ashigara fret over me Well of course I know it's for my sake but
Hmm? Ya heading out? Then I'll—what? You don't mind if I come with you right?	Here're your missions. I'm here focusing on the ones you've assigned me so good luck on yours.
Hm? You've already finished your missions? Nice good stuff.	You've got some letters. Yeah yeah. I'll go get'em for you.
*Yaaawn*. Oh you're back Guess I'm done for now Wait there's more to do isn't there	Commissions completed. What are you staring at me like an idiot for? Let's head out and greet'em.
So as long as you put something trendy on Don't mind me.	Give me a bit and I'll get to it!
Piece of cake. Not much else for me to say really.	See if you can spot me!
Who cares about miracles so long as I can protect my friends!	I'll take care of you right here right now. Just kidding I'd hate to lower everyone else's morale around here.
*Yaaaaawn* So tired Don't you feel tired at all? Don't force yourself too much or ya'll set a bad example for other girls who'd follow the lead and overwork themselves.	A-a pledge ring?! This has to be some kind of joke No way. I mean I'm perfectly fine with it but are you fine with me? I-I mean I'm a total night owl
What'll you be having me do today? Eh you don't have anything in mind? You just want me to sleep for once Is that my mission? Or are you trying to scold me like Myoukou? E-either way I know it's for my sake but	Whew everything's sparkling clean now. Tidying up the office always lifts my spirits. Same goes for you right?
It's surprisingly a lot of work being your bodyguard. Not only do I have to watch out for your safety but also for the other girls who try to N-never mind what I just said	Pfft hahaha No need to be nervous. I'm not the angry type like Myoukou.
You've still got some missions left. Plannin' on staying up late to finish 'em? Alright but I'll stay here with you 'til you call it a day.	Another win under your belt huh? Nah I'm not annoyed or anything it's just I'd like to prove my mettle on the battlefield instead of housesitting back here.
Commission completed. Now we need to welcome the girls back right? Yeah yeah. I know.	I'm the MVP this time around~! Whew who would've thought a proper night's sleep would make such a difference?
My skirt? Yeah I'm wearing a skirt today My skirt! S-stop don't look! Ugh what am I supposed to do about this now	Everyone's working together to clean up this pop-up café. It's designed specially to entertain you to the fullest so everyone's working diligently Perhaps too diligently since that's why I slipped and hurt my foot.
As our exemplar Mikasa really is so cool Compared to her I'm just a clumsy brat Ahaha	You want to treat my injury? T-thanks a lot *blush*
W-what are you planning on doing to me?	You alright? Not hurt anywhere are ya? Ehehe I was just thinking that we could slack off together if you had happened to injure your foot as well.
Commissions completed. What are you staring at me for let's go greet'em already. You don't need to worry about me I'll be fine. Jeez.	H-hey help me out! No I didn't come in here for fun. When I finished my security duty last night I got to thinking about how I was going to give you chocolate for Valentine's and fell asleep. When I woke up I was stuffed in this thing
If I move you're gonna see everything No I don't want you to see my bits! Mmrgh!	It's a little cramped in here but eh I'll be fine. Akashi should be here soon She'd lose money if nobody can play it right?
Yaaawn My bad. I'm a little sleepy This thing's ventilated so don't worry about me.	M-move the claw carefully okay? You'll crush the chocolate
Wh-why are you going straight for THAT place?!	Do you have any interest in Dragon Empery's traditional opera? In that case I'd be glad to show you an example. What sort of piece would you want me to perform?
My sister's pretty reserved but I don't shy away from speaking my mind. Comes as naturally to me as breathing!	The Dragon Empery has a proverb that goes it is never too late for the noble to take revenge but personally I disagree! If you don't set wrongdoers straight right away they'll only be emboldened!
Oh you are so gonna get an earful from my sister for this!	You like my hair ornament? Thanks but no touching please.
You've got new missions! I'll do the navigating!	Mission complete! Might I interest you in a dramatic performance during breaktime?
Those girls you sent out have returned! I've readied a small meal for them. An army can't march on an empty stomach you know!	Spare no expense. Even a dull blade can shine bright right?
Forward in formation! Let not a single scrap of armor remain of our enemies!	When I take the reins none may stand before me!
Bweh I'll get you for this!	Hi-yah! We'll scatter you like petals in the current!
Gah Don't you dare underestimate me!	Hmph. Everything you've done and said I'll hold against you forever!
I wonder what gift I should buy for Hai Tien on my next trip Wait I've got it! The same as usual – a yummy snack!	If I'll ever have to make a tough life decision I'll face it with solemn courage and thrust forward like a river current cleaving through land! .Hoo! Haah!
We have a saying in the Dragon Empery the time spent sharpening your axe is made back multifold on the job. In other words taking some time to rest makes you more productive in the end! So with that in mind How about we go on a journey right now?	If I've put you off with my habit to say whatever pops into my mind then sorry! Then again you've known me for so long you must be used to it by now. Right? Hehehe~
Oh my gosh! Is this for me? Hehehe~ Know that you're in safe hands with me. I promise you're not gonna regret this decision! If you didn't know I'm the world's best housewife bar none! Now with our vows made let's get started packing our belongings and go on a productivity-boosting honeymoon!	Reward the righteous and punish the wicked and you will live neither indebted nor in regret. That's my motto! You can't go easy on wrongdoers – they'll only keep pushing the boundary of what they can get away with!
Being upfront about your feelings is good b-but I'd appreciate at least a little restraint!	This act – known as the behind-back pipa – takes serious skill. You can't pull it off with half-baked effort!
Allow me to play you a song on my pipa! Full disclosure though: I only started learning it a while ago. If something sounds off don't be afraid to point it out!	Struggling with poetic rhymes? Ask my sis she can produce ten verses without even thinking about it! No seriously!
You've fallen for my goddess-like looks haven't you~? Hehehe it's okay to come out and admit it~	Clouds of fog sail the air as pond lotuses bloom. The mountain recluse descends from the sky to play a melody. My sis composed this little poem on the spur of the moment and I wrote it down!
It is easier to relate with the despair of a wilting flower than the beauty of a blooming flower. Do you think I'm being too sentimental?	What shall we do for dinner? Hmm How about some mapo tofu?
Oh my apologies I was thinking about the book of poems I was reading earlier. What can I do for you?	H-how shameless of you!
Hm? I feel perfectly fine though?	Good work completing your missions. I'm sure the rewards will be great as well.
Every word and letter written on this paper is a deep thought from far away	It looks like the girls have returned from their commissions. Make sure you show them your gratitude.
Is the only way to end war through more war?	War stains the land for a thousand miles bullets salting the earth in its wake. When will the flames of war finally be snuffed out?
I see Even horses can stumble.	Even mountains will move before an unbreakable spirit!
The fog's rolling in?!	Please do not talk to me. I wish to be alone.
Being able to find one's soulmate in the flowing river of time is the greatest blessing in life. Wait um that means we're more than just good friends. Err umm I'm okay with that too I mean wait give me a second to sort out my thoughts P-please just a moment!	Western confections are rather fun to make. Unfortunately Hai Chi stopped me before I could put some of my personal touches on it Well here you go. And happy Valentine's Day~
